상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,엑스좌표_값,와이좌표_값,자치구_코드,자치구_코드_명,행정동_코드,행정동_코드_명,영역_면적,경도,위도
A,골목상권,3110248,먹골파출소,207107,457297,11260,중랑구,11260620,묵1동,37643,127.08128634391926,37.617985973669214
A,골목상권,3110249,중화역 1번,207071,456080,11260,중랑구,11260600,중화1동,170317,127.08086693247084,37.607021314507854
A,골목상권,3110250,화랑대역 7번,207225,457577,11260,중랑구,11260620,묵1동,39367,127.08262563521612,37.62050780541982
A,골목상권,3110240,태릉시장 특화거리,206782,455390,11260,중랑구,11260610,중화2동,45536,127.07758766510932,37.60080669366323
A,골목상권,3110241,먹골역 5번,206829,456519,11260,중랑구,11260630,묵2동,99076,127.07813032883608,37.61097843272326
A,골목상권,3110242,면목5동주민센터,206907,453904,11260,중랑구,11260550,면목5동,105010,127.07898929798252,37.58741715835686
A,골목상권,3110251,장안중학교,207245,455571,11260,중랑구,11260600,중화1동,90556,127.08283249802552,37.60243397607482
A,골목상권,3110252,장안제일시장,207210,453972,11260,중랑구,11260550,면목5동,121544,127.08242054856106,37.58802752650195
A,골목상권,3110253,중곡초등학교,207294,452626,11260,중랑구,11260540,면목4동,86503,127.08335833506013,37.57589960930488
A,골목상권,3110277,러스크서울병원,209068,455483,11260,중랑구,11260655,망우본동,118173,127.10347569079616,37.601625084586274
A,골목상권,3110278,망우본동주민센터,209142,455775,11260,중랑구,11260655,망우본동,137523,127.10431730262826,37.60425522373577
A,골목상권,3110272,신내1동주민센터,208691,456291,11260,중랑구,11260680,신내1동,146352,127.09921598055472,37.608908623959366
A,골목상권,3110273,장스여성병원,208719,455672,11260,중랑구,11260680,신내1동,69230,127.0995257725297,37.60333128775023
A,골목상권,3110256,면목2동체육관,207297,454482,11260,중랑구,11260520,면목2동,221861,127.08341061086767,37.59262186555999
A,골목상권,3110257,상봉역 7번,207583,455462,11260,중랑구,11260580,상봉1동,114328,127.08665900757664,37.60144920659209
A,골목상권,3110258,면동초등학교,207582,454086,11260,중랑구,11260565,면목본동,111432,127.08663356247504,37.589051686768265
A,골목상권,3110259,사가정역 1번,207605,453638,11260,중랑구,11260575,면목3?8동,86298,127.08688936605463,37.58501508861373
A,골목상권,3110260,면목역 3번,207615,454450,11260,중랑구,11260565,면목본동,65941,127.08701094996856,37.59233099791872
A,골목상권,3110261,사가정역 4번,207796,453176,11260,중랑구,11260570,면목7동,109503,127.08904693855388,37.58085095437712
A,골목상권,3110262,상봉역 3번,207850,454983,11260,중랑구,11260590,상봉2동,121975,127.08967747573028,37.59713128096137
A,골목상권,3110263,면목역 1번,207934,454695,11260,중랑구,11260565,면목본동,152104,127.09062555907656,37.59453573580711
A,골목상권,3110264,면목역 2번,208090,454193,11260,중랑구,11260565,면목본동,216948,127.09238647090616,37.59001145217587
A,골목상권,3110265,망우역 1번,208182,455535,11260,중랑구,11260580,상봉1동,164846,127.09344300906388,37.60210183558947
A,골목상권,3110266,면목동우체국,208094,453739,11260,중랑구,11260575,면목3?8동,114047,127.09242678612485,37.58592094939555
A,골목상권,3110267,망우역 2번,207896,455693,11260,중랑구,11260580,상봉1동,125682,127.09020595103716,37.60352786491739
A,골목상권,3110268,망우3동주민센터,208341,454702,11260,중랑구,11260660,망우3동,71237,127.09523415846962,37.59459523572167
A,골목상권,3110269,용마문화복지센터,208386,454301,11260,중랑구,11260575,면목3?8동,50066,127.09573914565313,37.59098188706368
A,골목상권,3110270,혜원여고,208593,454695,11260,중랑구,11260660,망우3동,35644,127.09808751169167,37.59452986698211
A,골목상권,3110271,신내역 1번,208737,457334,11260,중랑구,11260680,신내1동,112596,127.09974930461576,37.61830541283911
A,골목상권,3110274,서일대학교,208722,454449,11260,중랑구,11260575,면목3?8동,164098,127.0995452900505,37.592312244523214
A,골목상권,3110275,하나은행 망우동지점,208807,455418,11260,중랑구,11260655,망우본동,35477,127.10051929404769,37.60104196246909
A,골목상권,3110276,신내IC북측,209033,457638,11260,중랑구,11260680,신내1동,118914,127.10310574794778,37.62104155059289
A,골목상권,3110320,KB국민은행 종암동지점,203263,455041,11290,성북구,11290705,종암동,52907,127.03773661014756,37.59768121677731
A,골목상권,3110322,장위1동주민센터,203690,457290,11290,성북구,11290760,장위1동,84262,127.04258293937762,37.61794271843325
A,골목상권,3110323,상월곡역 1번,203943,456250,11290,성북구,11290725,월곡2동,83644,127.04544308474762,37.60857148320538
A,골목상권,3110280,북정마을,199134,454845,11290,성북구,11290525,성북동,151078,126.990981562747,37.59592037423732
A,골목상권,3110281,길상사,199476,455329,11290,성북구,11290525,성북동,244583,126.99485376623306,37.600281417399735
A,골목상권,3110282,국민대학교앞,199894,456476,11290,성북구,11290640,정릉3동,69438,126.9995869437335,37.61061585959585
A,골목상권,3110283,성북초등학교앞,199941,454796,11290,성북구,11290525,성북동,42242,127.0001195305208,37.595479354160446
A,골목상권,3110284,정릉북한산국립공원입구,199916,457667,11290,성북구,11290650,정릉4동,57402,126.99983586486856,37.621346546216174
A,골목상권,3110285,홍대부중,200122,454958,11290,성북구,11290525,성북동,90071,127.00216906107178,37.59693895470361
A,골목상권,3110286,한성대입구역 5번,200267,454472,11290,성북구,11290525,성북동,112177,127.00381083783276,37.592560151082026
A,골목상권,3110287,정릉3동주민센터,200322,456640,11290,성북구,11290640,정릉3동,60168,127.00443435709424,37.612093449333415
A,골목상권,3110288,동구여중,200468,454617,11290,성북구,11290525,성북동,82760,127.00608681269584,37.59386651238106
A,골목상권,3110289,북한산보국문역 2번,200613,456596,11290,성북구,11290640,정릉3동,162270,127.00773013817972,37.6116968900505
A,골목상권,3110290,북한산보국문역 1번,200797,457090,11290,성북구,11290650,정릉4동,45706,127.00981457257028,37.61614760929518
A,골목상권,3110298,솔숲어린이공원,201379,456103,11290,성북구,11290620,정릉1동,37902,127.01640478603436,37.60725427393293
A,골목상권,3110299,정릉역 1번,201588,455814,11290,성북구,11290620,정릉1동,140910,127.01877112797406,37.604650112463446
A,골목상권,3110300,삼선동주민센터,201728,454413,11290,성북구,11290600,안암동,155662,127.02035340314836,37.59202708991301
A,골목상권,3110301,성신여대입구역 7번,201622,455143,11290,성북구,11290575,동선동,107374,127.0191547405202,37.5986044589907
A,골목상권,3110302,보문역 8번,201699,453779,11290,성북구,11290610,보문동,67532,127.02002362840425,37.58631489690307
A,골목상권,3110303,성신여대입구역 1번,201864,454954,11290,성북구,11290575,동선동,109299,127.02189463001464,37.59690115860304
A,골목상권,3110304,보문역 4번,201853,454151,11290,성북구,11290600,안암동,93288,127.02176811107472,37.58966627558355
A,골목상권,3110305,보문역 5번,201956,453872,11290,성북구,11290600,안암동,147424,127.02293360037656,37.58715232132196
A,골목상권,3110306,미아초등학교,201991,456550,11290,성북구,11290660,길음1동,32625,127.02333691566804,37.611280585403314
A,골목상권,3110307,길음역 7번,202044,456064,11290,성북구,11290660,길음1동,55213,127.02393586353054,37.60690170077698
A,골목상권,3110308,길음역 8번,202156,456410,11290,성북구,11290685,길음2동,84969,127.0252052557391,37.61001885081684
A,골목상권,3110309,대광초등학교,202174,453492,11290,성북구,11290600,안암동,72678,127.02540071154792,37.58372810267782
A,골목상권,3110291,한성대입구역 3번,200879,454012,11290,성북구,11290555,삼선동,175682,127.01073991734036,37.58841528291528
A,골목상권,3110292,정릉역 2번,200997,456070,11290,성북구,11290630,정릉2동,21672,127.01207856056216,37.60695741609398
A,골목상권,3110293,삼선중학교,200919,454642,11290,성북구,11290525,성북동,79830,127.01119354130934,37.594091450398665
A,골목상권,3110294,서경대학교,201084,456815,11290,성북구,11290650,정릉4동,193247,127.01306487672204,37.61366963810842
A,골목상권,3110295,정릉우체국,201097,456370,11290,성북구,11290630,정릉2동,153101,127.0132114878751,37.60966025561404
A,골목상권,3110296,성신여대입구역 4번,201319,454904,11290,성북구,11290575,동선동,59460,127.0157232269916,37.59645157061317
A,골목상권,3110297,경동고등학교,201254,454294,11290,성북구,11290555,삼선동,167263,127.0149862123728,37.5909556524693
A,골목상권,3110312,안암역 2번,202569,454348,11290,성북구,11290600,안암동,85118,127.02987563813956,37.59143954651557
A,골목상권,3110313,안암역 3번,202623,453826,11290,성북구,11290600,안암동,82289,127.0304852408217,37.58673625659366
A,골목상권,3110314,종암경찰서,202860,455730,11290,성북구,11290705,종암동,84094,127.03317581523515,37.603890302553935
A,골목상권,3110315,종암아이파크2차,202967,455307,11290,성북구,11290705,종암동,92801,127.03438586833984,37.600078813512624
A,골목상권,3110316,숭곡초등학교,203036,456508,11290,성북구,11290715,월곡1동,180619,127.03517209830729,37.61089939188268
A,골목상권,3110317,종암중학교,203017,454857,11290,성북구,11290705,종암동,91409,127.0349502543256,37.59602422857512
A,골목상권,3110318,KT월곡지사,203090,456010,11290,성북구,11290715,월곡1동,76869,127.03578162468092,37.60641232605626
A,골목상권,3110319,종암동주민센터,203175,455519,11290,성북구,11290705,종암동,98376,127.03674216038144,37.60198821824498
A,골목상권,3110353,수유동우체국,201429,460733,11305,강북구,11305625,수유2동,75187,127.0169796774534,37.64896953019994
A,골목상권,3110354,삼각산119안전센터,201493,457814,11305,강북구,11305575,삼각산동,17571,127.0176991854368,37.622669889805785
A,골목상권,3110348,강북문화예술회관,201295,460283,11305,강북구,11305660,인수동,122433,127.01546050972422,37.64491532676281
A,골목상권,3110349,화계역 2번,201298,459290,11305,강북구,11305615,수유1동,26807,127.01549282663608,37.63596861977056
A,골목상권,3110325,장곡초등학교,204065,457480,11290,성북구,11290760,장위1동,104685,127.04683149270863,37.61965302649342
A,골목상권,3110326,장위동성당,204220,456971,11290,성북구,11290760,장위1동,45509,127.04858428170022,37.61506634899384
A,골목상권,3110327,상월곡역 2번,204404,456574,11290,성북구,11290770,장위2동,117350,127.05066596125306,37.611488604841895
A,골목상권,3110328,상월곡역 3번,204494,456315,11290,성북구,11290810,석관동,88297,127.05168370930804,37.609154633990656
A,골목상권,3110329,우리은행체육관,204694,457411,11290,성북구,11290770,장위2동,88610,127.05395571641203,37.61902839964211
A,골목상권,3110330,돌곶이역 1번,204785,456784,11290,성북구,11290770,장위2동,72476,127.0549824169452,37.61337878935508
A,골목상권,3110331,돌곶이역 8번,205071,456537,11290,성북구,11290810,석관동,105931,127.05821996665526,37.6111518542841
A,골목상권,3110332,돌곶이역 3번,205180,456985,11290,성북구,11290770,장위2동,34428,127.0594575962506,37.61518764922219
A,골목상권,3110333,돌곶이역 5번,205235,456656,11290,성북구,11290810,석관동,67373,127.06007821765402,37.612223114865735
A,골목상권,3110334,석관중앙교회,205523,456497,11290,성북구,11290810,석관동,84276,127.0633388724003,37.61078889139503
A,골목상권,3110335,석계역 7번,205645,457031,11290,성북구,11290810,석관동,140761,127.0647246692681,37.615599397143576
A,골목상권,3110336,석관고등학교,205718,456720,11290,성북구,11290810,석관동,62554,127.06554909013562,37.612796901608455
A,골목상권,3110337,아카데미하우스,200625,460586,11305,강북구,11305660,인수동,120638,127.00786910423516,37.64764593749745
A,골목상권,3110338,인수초등학교,200883,460186,11305,강북구,11305660,인수동,99103,127.01079211043069,37.64404183870874
A,골목상권,3110339,국립4.19민주묘지,200907,460881,11305,강북구,11305645,우이동,12372,127.01106484763544,37.65030360102246
A,골목상권,3110340,인수중학교,200791,460520,11305,강북구,11305660,인수동,50149,127.00975002073866,37.64705117708125
A,골목상권,3110341,북한산우이역 2번,200835,462472,11305,강북구,11305645,우이동,140183,127.0102506488562,37.66463816898833
A,골목상권,3110342,국립재활원,201078,459717,11305,강북구,11305660,인수동,62499,127.01300094084912,37.63981606266943
A,골목상권,3110343,무너미어린이공원,201054,460584,11305,강북구,11305645,우이동,105257,127.01273019380734,37.64762755629168
A,골목상권,3110344,화계중학교,201103,459244,11305,강북구,11305615,수유1동,38830,127.01328351973888,37.63555441087085
A,골목상권,3110366,광산사거리,202157,460441,11305,강북구,11305635,수유3동,57563,127.0252281135464,37.646337311083386
A,골목상권,3110345,솔밭공원역 2번,201113,461962,11305,강북구,11305645,우이동,103855,127.01340071301614,37.66004292752093
A,골목상권,3110346,4.19민주묘지역 2번,201112,461090,11305,강북구,11305645,우이동,60794,127.01338812958086,37.65218642900047
A,골목상권,3110350,가오리역 2번,201343,459984,11305,강북구,11305660,인수동,75348,127.01600386525227,37.64222134105707
